,id,Price
794,84546,823.7969810380852
797,30302,988.7652366324306
802,150806,561.5775643088434
803,117607,797.0389195804197
809,35985,487.96726851531974
815,39977,653.1740985005332
816,99465,788.138698564013
817,45070,1102.6045216605473
819,68996,1138.328187824225
821,29517,1045.382330791821
823,56816,910.9493073269739
830,147917,501.8810163170163
831,183218,826.5555187943381
835,70063,1089.5735594398327
836,118855,508.3342518037518
840,134702,1093.5208793743282
843,137547,547.0441991937269
844,109166,666.5255129276017
846,95645,572.1230790824682
847,1032,465.22421760221755
849,181411,937.4687982121078
852,188349,987.0735961289588
854,187923,1079.4318367162946
855,190660,842.82
857,160455,836.4610870449281
858,85403,642.1149537544643
860,145462,884.019848224499
862,31630,733.0285122731843
864,147612,695.175743566447
866,45280,674.9438918372709
867,14051,622.2624985938613
869,17293,571.6535740925741
870,175868,585.8495505540888
873,3155,680.0604769977265
878,192597,1085.7511647741621
880,26892,1119.9006054010697
884,88982,544.26
888,125272,760.7202580645162
889,32034,576.1502904386358
891,154527,707.0709610389611
895,94374,829.8255169021919
896,179885,774.534007936508
900,101628,510.7256939991073
902,142883,709.7229777005389
904,96605,692.8842857142859
905,154091,837.3160115185478
907,38828,680.5406377309986
913,141950,868.374193333044
914,179869,995.8544901955349
916,163310,836.6623436745306
920,136921,639.3603856165946
923,186610,699.1534663207522
925,104800,498.7136541227554
927,46471,627.6755295055821
929,163760,953.14409349123
930,180406,823.4002014142004
935,100900,857.8924603174604
938,5740,968.6031818069459
940,155122,766.9737252
942,89624,631.695707070707
944,185454,391.38
948,11975,540.2079787916932
953,97063,1016.36
954,79625,481.2605167575016
958,7992,912.0049547810178
959,187590,988.26
962,39266,526.0121367521368
963,185476,1104.7393952071602
966,54885,667.9883509903758
968,39711,614.79925
977,157290,502.6830952380952
985,60125,504.85856330625904
987,163654,822.4618333333333
992,112094,596.1317070707071
995,153706,1108.6827655631669
998,72267,585.4254545454546
1000,44287,977.9638777829225
1003,192204,700.4057142857142
1005,127874,776.8197011036988
1006,165681,787.0971428571429
1018,161706,975.72
1023,168932,647.979995165638
1035,106957,578.38
1039,120986,413.8266315789474
1040,135195,828.7836419413137
1042,54950,420.5634950456951
1047,146614,649.6187051851864
1051,34231,594.3865216450216
1056,69260,1093.4620264484327
1061,182485,513.4790250501181
1064,174187,1089.4953833693344
1066,89676,705.4614238842794
1070,11560,566.8499857176364
1071,155692,670.236962473475
1074,126807,628.3572010877409
1085,89345,636.8633333333332
1086,25349,663.5445496082865
1094,102540,630.4115948765618
1096,90729,800.8600081820954
1099,123071,788.0316669042712
1100,107455,941.7141177606661
1101,44503,1130.3486728778466
1109,37687,838.9202900366857
1110,28685,420.6852119514473
1111,62322,912.3918545514435
1112,64873,551.4051162980033
1117,137283,537.9743525641026
1122,55507,768.1972527472526
1124,136191,1057.4338277749846
1131,103316,1012.7129027281588
1134,175254,722.7728776952421
1135,157167,771.3454285993556
1136,8660,1127.5783215300726
1141,152859,758.0999926697473
1152,6976,800.8052067106412
1163,28518,1137.9624951747317
1164,167812,750.2098181818183
1170,28590,512.3379396666791
1174,12914,1147.7476529619807
1175,57457,654.9672769119132
1176,5820,856.9998070175438
1179,102920,993.1994953267863
1180,93290,567.9006359466232
1182,176599,988.48
1183,57097,989.236369184442
1185,176142,784.6977862387108
1187,116035,479.8916666666667
1188,154671,780.5006696373479
1189,97604,748.3076857548047
1190,75017,1088.055218940666
1192,12540,652.9242539682539
1193,135668,1092.2182960429907
1194,92711,932.4696666666667
1196,130633,939.4217672413793
1201,97790,948.1879748538013
1203,49026,866.3928148148148
1204,1706,408.9079382530752
1210,138031,1144.79927605245
1211,6092,1156.2358161502939
1213,89412,750.5418504491353
1217,10628,853.2179783132717
1218,160279,456.6133333333333
1219,76716,1014.3142424242426
1222,96668,823.7309624497133
1223,149155,707.2847360066835
1227,15166,792.4881078447964
1233,156186,812.3025929393073
1236,151091,927.7674862227615
1238,21168,817.3036770822466
1243,155821,651.3552498057498
1245,187927,1007.4148039215685
1247,47719,1165.1518361254728
1256,110311,1094.7667854393928
1260,123469,969.569040489642
1263,153682,715.7474531923269
1267,169706,598.7408162131703
1268,163567,1014.8765760394873
1271,96810,428.54
1275,145913,981.7580615005147
1276,164418,554.4356666666667
1277,94655,758.3794640430725
1279,182896,904.6259854191057
1281,190068,994.0323110622068
1283,159194,887.0055142026897
1291,24436,877.3269658994031
1292,183961,1018.2456410256411
1294,81422,829.7272177050954
1295,170094,713.7597271132166
1301,125434,787.4159148938801
1303,189749,809.3413691243791
1304,20827,1004.7746740185534
1305,124132,840.8558392857143
1306,134873,716.3909510311044
1307,31789,402.68
1308,97061,996.1275595238096
1309,138190,628.3168333333333
1311,40609,735.0063382456993
1312,559,1079.8906428995842
1313,37341,616.3372802172416
1319,178225,440.60208333333327
1322,129507,563.1435407839831
1330,137001,789.7819278151235
1332,50314,1039.7
1336,59745,947.7765087312329
1341,36178,846.7830299145301
1344,35725,936.4659503994678
1345,100823,548.1477953003085
1346,32376,1098.1346626706627
1348,85206,867.0854906502849
1349,116767,913.3238157894738
1351,27055,1031.5522777777778
1354,187779,629.0883358779791
1356,112636,976.8684251150798
1359,31347,618.2389300638438
1360,92585,719.0844084158286
1368,48828,749.0735640275066
1369,149813,928.529731964207
1373,101202,1094.9796039631108
1374,17985,708.3626666666667
1380,143735,934.1164200717825
1381,145994,958.6330607856954
1387,120705,1002.9544140307434
1392,146428,606.3463182027024
1393,83332,1151.4679935024192
1394,62658,844.2433751980614
1396,39061,789.052749190522
1403,182253,980.5186666666667
1405,101436,938.0183066211023
1406,169585,1178.2218406593406
1407,105181,461.1817307692308
1410,169522,442.91231839269346
1411,166265,876.5857142857142
1415,28962,840.2568764040235
1417,16093,606.4671123517567
1421,109832,564.7859047619047
1425,44172,577.9936946624817
1432,138220,596.8285132283025
1433,49041,555.6157307902824
1435,154449,755.5032692307692
1437,167825,922.166409942679
1438,181766,590.1671527320344
1440,169411,728.9961882718961
1442,4712,699.9940000000001
1444,130685,753.0933333333335
1447,3583,1067.95875
1451,105387,507.9416884662956
1458,146953,887.4187272447823
1460,123239,1151.4005860390369
1464,25066,533.034
1469,188670,533.766108762731
1472,181609,975.4824849576038
1474,70420,936.5137785013543
1475,105457,527.7444891774892
1478,161608,545.7796165305283
1482,102289,991.9676117216118
1491,136015,502.36313728570866
1495,11857,676.7956121478968
1498,114638,908.7105551723846
1499,47346,549.6733333333333
1502,188884,700.2206833918291
1513,13162,551.8350554167066
1516,134263,794.831250973099
1518,539,846.248105561993
1526,145879,640.4669620159981
1534,49076,497.6701430923306
1537,92866,1026.486802635756
1538,20848,551.3651194295901
1539,48094,782.9751204586231
1543,79184,831.4131583224615
1546,176334,635.9456941565554
1547,50717,525.1807134202147
1548,9477,549.5959550782552
1549,174648,407.02
1551,4443,596.5068630345739
1552,192536,1065.1093333333333
1554,129771,629.2390849673202
1560,926,591.8516666666667
1561,50888,934.9093444444446
1568,161603,874.4363959001871
1576,61672,656.060080808081
1578,148674,965.9897980460039
1579,59848,498.2635774309724
1582,66876,1037.0114498683613
1585,183182,524.7312575337047
1591,143876,892.8472646469289
1592,119957,547.4732682786306
1594,34668,1155.7728871623935
1595,90580,561.3479229889433
1596,127806,1044.84
1597,173828,728.8454814543587
1598,192778,724.5170528990783
1599,143276,467.88510004177107
1600,89497,585.2261587301588
1604,76486,774.5295204580166
1605,175593,1106.685311382481
1606,58231,981.8329944444205
1607,179159,746.8094117647058
1608,25289,612.3833333333333
1609,51228,766.3566643514029
1610,12600,989.487557579217
1611,52952,503.94041687552215
1616,155421,609.5443664934439
1618,145441,928.2036758656147
1621,113069,748.0182517508562
1623,20017,739.09531329385
1625,144695,861.3899527373901
1626,147098,1162.6162766904458
1632,91704,595.4686029708514
1635,51530,623.4676306948772
1636,33587,498.6
1641,10566,1036.0582885761582
1644,139875,1126.8196995066883
1647,76009,694.0558608553043
1653,179830,560.413603111923
1655,39659,614.9616042780749
1659,25642,579.0066813037454
1665,84258,542.7153426530787
1671,20012,996.7908822273057
1676,42312,647.4869442618391
1677,135963,726.9739715811339
1678,111580,666.0098311067877
1687,162659,375.68
1691,83548,1076.8992555357502
1696,10929,459.0466204906204
1697,178710,503.1210789363546
1698,87679,568.4826470406315
1699,2710,770.3053312620067
1700,75710,674.1894687633763
1701,104263,853.6917620104922
1709,67253,1201.3417249002794
1712,13519,775.9072088210484
1713,83399,800.371720229004
1715,73785,767.6091061552054
1718,159408,569.27
1719,148975,814.3
1721,32061,1166.5952040693653
1722,177186,443.13659994844403
1724,16982,568.4304839029458
1726,108461,613.1444453674674
1727,132040,641.5322412240585
1733,56660,790.9762745098037
1735,148725,1106.7505210591485
1739,92778,683.9536768283778
1743,60317,1064.798321089887
1745,68067,611.749376394771
1749,158812,1085.485
1752,160985,427.5288636363636
1753,98515,646.0545833333333
1768,143582,993.8506217406776
1773,143051,1081.5985435901684
1774,96096,765.7344583448311
1778,126811,827.4484817385857
1786,121772,1007.8084791865218
1788,62829,709.4235798319328
1789,189745,624.6669258769416
1790,73976,801.0352888466598
1793,15104,619.1743443024035
1794,135892,1046.7409361471862
1796,150132,618.6204094542194
1798,61949,881.2811192971312
1801,121892,883.2858743842365
1805,124466,849.0209993282581
1806,167131,679.3548320917974
1807,77461,610.7193656148919
1812,137238,785.970921646829
1815,132324,731.01465406835
1818,13317,505.67
1820,190720,748.4654615384616
1827,79191,409.72
1832,59182,659.128817204301
1834,55979,767.2634029850747
1836,17499,842.6418119234279
1837,163673,746.9090640689656
1838,133121,673.1128118109582
1839,69074,478.17857142857144
1840,106747,666.4786082086639
1842,96191,888.1109225660258
1844,116949,916.5609541328236
1850,37648,758.988251082251
1855,77373,959.7032964901315
1856,45174,592.1050872121435
1858,70847,718.428112639695
1873,189873,935.0495683955337
1874,160264,678.342239469186
1875,159010,1173.107000541424
1876,70850,702.6555555555556
1877,166589,1045.6813479412508
1882,53086,492.2057879470249
1883,100599,682.2474191568289
1885,43674,635.4690843347478
1890,99173,1009.7646893126941
1893,107562,631.0166666666667
1894,78041,536.3298794483626
1896,59767,639.4940509053388
1897,45688,454.1505436318068
1902,151818,923.2913517741763
1904,97016,501.09304761904764
1905,175023,886.4115661958682
1906,64441,1105.0159123297874
1909,58466,1036.2360484684293
1910,31810,631.0824849366029
1911,160104,900.603885967958
1918,35324,601.197249873877
1919,56901,804.9522373737373
1920,146097,637.5194444444445
1922,59386,1117.9031408671135
1925,185496,898.3891023535331
1929,82055,735.2222854899497
1931,122558,1137.1539828335706
1938,21245,812.0669867586994
1947,109555,672.6201190476189
1948,53319,732.6307692307693
1954,68723,701.3229225225224
1958,152067,607.5311764705882
1959,63496,841.3231523389587
1960,51437,779.4351310931722
1962,70295,617.2206148652235
1967,91042,952.0369816831188
1969,79293,982.0049487561062
1973,166784,762.8664171591516
1974,127207,563.6581730936763
1975,130557,1086.556491893727
1976,62289,705.3024458643101
1981,123426,573.6292347335842
1983,106655,1100.518721085249
1984,98186,1047.7462743445676
1985,182048,456.39491570662926
1996,33856,810.9939905207118
1997,74768,665.7878688779051
2000,49965,691.2428761113792
2003,130653,716.0691150226655
2006,62619,784.3024148918109
2007,5300,563.4112544919524
2008,4301,1171.7521997543565
2025,86435,701.4899571494831
2028,95583,886.6965514703329
2029,182583,1039.1102092352094
2030,68625,1124.0463980117224
2031,154968,1121.4284345479084
2032,148570,874.3208095238095
2033,133704,730.1188888888889
2036,135740,1044.7532932567187
2037,184592,491.08053658536585
2038,137932,852.5966027922243
2039,91500,1021.0475529940705
2040,108764,793.520929089486
2043,33743,601.5631216931217
2046,26263,874.4386420819521
2048,125630,427.31
2049,145277,605.119873415623
2050,91668,969.528561241
2056,116765,887.2894470692326
2057,24696,963.5933759018758
2060,160771,1074.28803976469
2066,29252,809.2127800813664
2067,56929,588.0297205645868
2068,187245,589.1391558441559
2069,30450,1108.4151848454237
2072,148421,620.0437164259839
2074,42175,620.493892793834
2076,57433,817.1323333333332
2082,165061,561.4326746512705
2086,166289,839.4873411491521
2087,119804,506.56810237522615
2090,171519,610.8636214273057
2093,114900,641.6918925289865
2100,108178,969.8485680184855
2103,132536,391.30826315789477
2107,7462,929.9229619255796
2108,161078,404.9334198203757
2113,78073,735.742511931044
2115,10225,1191.6187936507936
2124,179802,751.8079999999999
2131,28918,1154.1549592373035
2133,174208,535.8918847667079
2135,95113,939.189537506146
2137,9221,567.170245390848
2139,72840,1076.0817857142858
2145,31376,400.4479523809524
2146,7556,928.3076416083916
2151,174850,643.224
2156,76264,1180.2129864388535
2157,9484,1156.8324886926569
2158,54595,994.48
2160,67001,1014.6969979908067
2161,67378,559.3139288537549
2163,131940,470.38
2165,143896,764.1780001558539
2168,121676,850.2956568329463
2170,149887,667.456021508496
2174,56505,804.0142321516499
2176,152522,710.1754139797598
2180,92813,786.4882894801055
2181,94008,462.0717417921298
2185,100676,964.713384501225
2187,151657,408.74699999999996
2189,154305,1110.7395368985262
2194,19477,1052.050520788239
2195,2128,437.711
2199,2025,812.4942148251918
2205,127492,790.777188899233
2209,156714,657.5199258569027
2211,190646,529.5066396825397
2212,6869,536.3303174603175
2214,121213,1166.262
2217,76033,958.0693783881011
2222,95330,568.6697142857142
2224,36191,584.8192539119807
2228,90120,742.32
2231,154442,1182.1977834955771
2232,160031,1075.5033333333333
2233,78048,1167.3548252375592
2237,44760,1114.3966756966274
2240,132176,521.5285583924391
2241,96051,624.806365123572
2242,122407,839.4115433577286
2244,2247,605.2788769119637
2245,129979,780.5129346398529
2250,184419,866.2447340307366
2251,128119,1204.916951950502
2258,158246,922.425375234344
2260,139966,651.374029623894
2263,150230,647.3035791710859
2277,122337,663.7092489036393
2279,142181,607.5698249299719
2284,137287,974.6442839051634
2286,103643,724.5383105226763
2289,172529,750.7365141115183
2293,75396,691.0527516851093
2294,122497,532.4360411907426
2303,41150,800.5072979996739
2304,66857,738.6329315070493
2308,51891,937.5900741302778
2310,80691,893.4783282903054
2312,1614,785.9134280046745
2313,57921,614.5854437229436
2315,112269,619.4174746759453
2318,177132,746.9551358168226
2320,182878,533.1666666666667
2321,84808,746.1412372610014
2332,22094,1153.7568038140278
2336,2520,750.1525517679911
2343,38746,447.74525836407486
2344,30022,683.3983889504805
2346,163254,763.76
2347,130242,876.7467731204273
2348,163316,813.5550064184259
2349,183951,613.113218725702
2350,164434,946.1481279725667
2351,56962,1012.7250364023654
2353,142222,1012.8961054568454
2356,24094,661.3459941694902
2357,175517,594.0842323730889
2359,73093,672.382660973391
2360,107926,840.0958335001619
2364,96411,762.6870025221964
2372,27787,972.7540662882872
2374,173529,508.6034299856335
2376,191486,812.0813190227158
2378,181206,756.4082215436781
2379,145690,800.3013487126917
2381,190800,931.1825882352941
2382,71584,589.3620729570184
2384,5581,949.5252400932778
2386,148648,1095.0307963790488
2389,80882,707.9985576645578
2391,175584,1057.308995175887
2397,98962,802.7966666666667
2398,156381,589.8490766639275
2401,118113,523.5667857142857
2406,44352,365.2133333333333
2409,18511,964.5185342934252
2411,154476,899.67802411347
2414,8653,1026.5122407438662
2418,151342,1075.586544216129
2419,29922,401.7584782608696
2420,174303,741.3585893837967
2421,183061,911.4479889060297
2428,186933,711.78
2431,12041,671.0857396679592
2432,175766,551.3157770338639
2433,155754,880.9641690946255
2436,135634,967.8808342375415
2444,156656,954.3487225833337
2446,18370,681.8939368822546
2447,85263,909.3014569646892
2448,64311,517.1878325699496
2449,29121,690.8826233681353
2452,31270,1132.0318582836437
2453,122862,907.1108068265024
2454,191230,1053.315462184874
2456,182292,1183.53
2457,126719,1167.4727220652494
2460,20164,606.6933333333334
2461,99130,888.898660446998
2464,181176,796.0486950141293
2469,71006,563.3522915468417
2472,52160,583.898439418316
2475,117247,920.7428205921871
2476,113747,857.3260578543545
2478,134286,491.06260073479154
2479,7549,618.16
2483,99167,762.9047112707283
2485,10775,916.6020491559337
2486,112000,1178.4148657253745
2488,16234,982.4484271784854
2491,83083,1106.2709342744777
2502,58138,1077.256429726064
2503,137772,630.1151305816779
2504,186390,669.2772854315276
2514,99369,591.9338533947512
2515,178118,483.74
2516,133403,824.32079771305
2517,27648,620.0064098136172
2520,112151,506.68605882352944
2521,122314,853.3051454572195
2524,135659,1014.5153161665921
2529,9172,774.4137141853594
2530,133530,818.3855610865577
2534,70533,1117.48
2536,66203,680.24253446223
2541,175462,812.363877980358
2545,118703,670.2142640484761
2546,104168,675.6429777473988
2550,89165,462.3649967320261
2552,156655,1029.9552505922
2554,98151,645.3805696885472
2560,49032,1166.115523238193
2562,103033,548.5666492002621
2565,134368,662.7663072416257
2566,107243,499.6726937734179
2571,43007,705.3028806857085
2576,127320,446.0165999484441
2577,45837,753.641926699947
2579,72445,674.8177618197849
2580,145783,1082.5195405139702
2587,171018,618.5110865459753
2591,59219,818.9933895648564
2601,8165,856.6121739130435
2602,42913,1004.4706448219589
2604,26840,764.5506712488661
2605,161129,506.3901024451739
2606,125007,549.8518198443995
2607,192185,394.66809523809525
2613,90407,987.1243401476611
2617,134733,656.6717440207946
2618,30199,858.3366762820511
2619,16773,1138.775200267931
2620,156663,624.0524361764361
2621,150224,1076.414693254672
2622,139961,918.2069153624153
2625,12027,1010.1184253918052
2630,98888,629.5
2631,116822,790.559987051875
2632,115828,853.6375263740476
2635,89234,1144.463894613184
2638,14912,723.4782864328887
2639,104918,813.1075
2640,132250,1027.1566006888702
2645,110889,560.2633177838983
2646,176267,1076.7481886446885
2647,85476,1147.5337223137085
2649,157416,976.1165167227342
2650,82146,390.7134652014652
2651,187643,805.3150423457918
2652,159129,952.7110016706482
2656,155725,806.5875
2659,118925,488.4687294054969
2661,44124,816.2684257073671
2662,176530,1144.8161003158423
2664,80038,998.3592154863654
2666,125790,654.6829364012825
2667,174315,861.0440985381226
2671,109680,436.83923076923077
2677,104350,910.3219591012851
2678,13093,899.0127196944906
2682,33468,843.2627619047619
2683,143823,881.3148240770009
2684,49998,644.1971001716319
2687,125625,905.999121402162
2690,22515,721.0397862089021
2696,31578,729.7544420339591
2703,46807,559.6627623788573
2704,135964,496.14075455535334
2711,37124,657.5216013557985
2713,115295,762.92
2720,64375,627.4325523229891
2724,174668,1019.82
2725,155327,800.1480989471129
2728,15032,724.4930922558301
2732,110849,591.4485022474124
2738,75843,896.9224334250057
2739,56281,846.4007403743791
2742,7942,458.9097824463118
2745,38606,624.3666666666667
2747,18288,646.392200249182
2750,80117,622.9288138763197
2752,27913,583.6470075787041
2754,40693,748.9219632949098
2756,168870,1139.3655213292452
2757,137642,779.7834686605951
2758,93263,900.4251986739639
2768,141523,702.0451179446353
2769,145056,597.511887279516
2774,46679,897.8382796262084
2775,124689,738.5394724286224
2776,120566,978.6375901760393
2778,32414,497.2083597468114
2781,9525,1088.6901391574977
2784,126928,461.76707841362054
2785,176373,557.8092541889841
2787,57143,668.2895479505703
2790,182528,721.1732557255611
2792,142940,1192.5747394774676
2793,43861,796.1664271831296
2796,87659,753.785358677479
2798,191027,805.2439458836078
2803,25783,845.0169513382078
2804,76619,834.0545690354176
2807,113998,1125.472581000311
2808,113960,762.7902857142857
2809,38981,495.5918538243485
2810,41014,727.6440955974755
2812,173815,963.458655236912
2813,64998,1172.0103847202247
2822,150027,565.3377087844093
2823,145141,639.7836030932497
2831,183434,729.4999118338158
2833,70382,776.8359126885739
2834,77764,938.5910587769417
2839,104209,805.0319999999999
2840,172441,665.84
2844,101312,793.6646475054865
2846,59676,761.8691666666667
2849,116578,627.7060800557539
2851,160781,1051.133227350893
2853,167193,775.5281648245423
2857,133923,659.761439080792
2859,84711,1165.2479750357907
2861,156579,770.3666192545679
2862,91383,777.6191698197756
2864,37867,634.9857938543123
2865,97994,741.5794958288375
2866,70030,472.5832127529334
2867,61585,939.2857878719443
2869,171726,1022.26
2874,126995,661.7663294966483
2875,186680,620.34018961238
2877,883,726.9498298935401
2886,1608,912.1610139279064
2890,6418,551.8769386810858
2891,45878,803.3932156594675
2895,132330,1157.2373333333333
2898,173005,754.9226272414219
2906,61207,918.2681767990664
2908,31656,516.037234108681
2909,189905,1177.223546174653
2920,180883,622.007495666454
2929,115095,372.18
2931,49493,663.2894646087423
2933,171279,1148.0443186818134
2935,35008,680.0233333333333
2936,109791,729.2382382356092
2938,21812,898.1943838828826
2940,70765,654.2074737219302
2942,121107,1067.8566666666668
2943,150133,909.5654525345622
2945,65827,854.4870223299207
2948,104020,865.6622904903944
2949,3808,1035.9371255407464
2950,157008,1093.7777098691315
2957,54488,686.58
2958,69376,673.3174710242491
2961,59442,452.38
2968,178218,526.3718833040227
2971,16630,806.7176754546906
2979,100081,587.9204662862054
2984,125680,823.3854668316418
2985,7824,549.1629046536987
2988,153460,1056.4118974358976
2990,34987,966.8897735881427
2992,109825,972.9093142021378
